0 -1 2e-26 0.01 1 1 0.0130215
81 61
nH T Edot YT YHI YHeI YHeII Ye E
0.749894 421697 -1.13545e-22 1.6455 5.8312e-07 3.46173e-09 1.14115e-05 0.855294 8.58643e+13
0.749894 562341 -1.03419e-22 1.64551 3.77192e-07 1.12005e-09 5.66833e-06 0.8553 1.14502e+14
0.749894 749894 -8.97637e-23 1.64551 2.52656e-07 3.93927e-10 3.08779e-06 0.855303 1.52691e+14
0.749894 1e+06 -9.16135e-23 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
0.749894 1.33352e+06 -8.14992e-23 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
0.749894 1.77828e+06 -5.96609e-23 1.64551 8.78376e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
0.749894 2.37137e+06 -3.51106e-23 1.64551 6.38082e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
0.749894 3.16228e+06 -2.28006e-23 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
0.749894 4.21697e+06 -1.72633e-23 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
0.749894 5.62341e+06 -1.60636e-23 1.64552 2.57358e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
0.749894 7.49894e+06 -1.68141e-23 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
0.749894 1e+07 -1.74033e-23 1.64552 1.43536e-08 2.94298e-13 8.51144e-08 0.855306 2.03618e+15
0.749894 1.33352e+07 -1.59078e-23 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
0.749894 1.77828e+07 -1.33325e-23 1.64552 8.05818e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
0.749894 2.37137e+07 -1.21382e-23 1.64552 6.04752e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
0.749894 3.16228e+07 -1.22514e-23 1.64552 4.54381e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
0.749894 4.21697e+07 -1.30997e-23 1.64552 3.41868e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
0.749894 5.62341e+07 -1.43807e-23 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
0.749894 7.49894e+07 -1.60134e-23 1.64552 1.94445e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
0.749894 1e+08 -1.79377e-23 1.64552 1.46977e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
0.749894 1.33352e+08 -2.01772e-23 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
0.749894 1.77828e+08 -2.27226e-23 1.64552 8.41693e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
0.749894 2.37137e+08 -2.56256e-23 1.64552 6.3666e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
0.749894 3.16228e+08 -2.89434e-23 1.64552 4.80884e-10 1e-13 1.96834e-09 0.855306 6.43896e+16
1 10 1.85699e-25 0.8089 0.705851 0.0649287 0.000907484 0.0186903 1.00094e+09
1 13.3352 1.85262e-25 0.81052 0.704303 0.0648564 0.000979784 0.0203102 1.33745e+09
1 17.7828 1.84691e-25 0.812294 0.702612 0.0647736 0.00106253 0.0220846 1.78742e+09
1 23.7137 1.83934e-25 0.814237 0.700761 0.0646811 0.00115502 0.0240276 2.38927e+09
1 31.6228 1.82854e-25 0.816364 0.698736 0.064579 0.00125702 0.0261546 3.19446e+09
1 42.1697 1.81274e-25 0.818692 0.69652 0.0644673 0.00136868 0.028483 4.27203e+09
1 56.2341 1.7893e-25 0.821241 0.694093 0.0643454 0.00149053 0.0310315 5.71458e+09
1 74.9894 1.75145e-25 0.824031 0.691437 0.0642124 0.00162349 0.033821 7.6464e+09
1 100 1.6844e-25 0.827084 0.688528 0.064067 0.00176881 0.0368746 1.02344e+10
1 133.352 1.5669e-25 0.830427 0.685345 0.0639077 0.00192805 0.0402175 1.3703e+10
1 177.828 1.38409e-25 0.834087 0.68186 0.0637326 0.00210303 0.0438776 1.83538e+10
1 237.137 1.14152e-25 0.838095 0.678045 0.0635397 0.0022958 0.0478854 2.45927e+10
1 316.228 8.53268e-26 0.842484 0.673869 0.0633268 0.00250858 0.0522748 3.29667e+10
1 421.697 5.47949e-26 0.847292 0.669297 0.0630915 0.00274369 0.0570828 4.42127e+10
1 562.341 2.38801e-26 0.85256 0.664289 0.0628314 0.00300353 0.0623505 5.93251e+10
1 749.894 -6.20708e-27 0.858333 0.658804 0.0625442 0.00329047 0.068123 7.9647e+10
1 1000 -3.64832e-26 0.86466 0.652794 0.0622275 0.00360684 0.0744505 1.06994e+11
1 1333.52 -6.73324e-26 0.871598 0.646205 0.0618791 0.00395486 0.0813882 1.43823e+11
1 1778.28 -1.00603e-25 0.879207 0.638978 0.0614969 0.00433658 0.0889977 1.93466e+11
1 2371.37 -1.42822e-25 0.887556 0.631047 0.061079 0.00475386 0.097347 2.60441e+11
1 3162.28 -2.05832e-25 0.896721 0.622338 0.0606237 0.00520841 0.106512 3.5089e+11
1 4216.97 -3.1227e-25 0.906786 0.612769 0.0601295 0.00570178 0.116576 4.73171e+11
1 5623.41 -4.99657e-25 0.917844 0.602247 0.0595948 0.00623546 0.127634 6.38679e+11
1 7498.94 -9.01964e-25 0.93 0.590668 0.0590181 0.00681088 0.139791 8.62972e+11
1 10000 -2.52795e-24 0.943805 0.577466 0.0584164 0.00741118 0.153596 1.16787e+12
1 13335.2 -2.0705e-23 0.985363 0.535581 0.0587431 0.00708525 0.195154 1.62596e+12
1 17771 -1.56527e-22 1.334 0.183177 0.0625017 0.00333297 0.543793 2.93347e+12
1 23713.7 -1.25522e-22 1.5033 0.0179755 0.0584058 0.00742707 0.713092 4.41123e+12
1 31622.8 -1.05461e-22 1.55752 0.00226403 0.0199229 0.0458891 0.767307 6.09462e+12
1 42169.7 -1.3616e-22 1.57729 0.000418188 0.0020868 0.0636326 0.787082 8.23049e+12
1 56234.1 -2.1877e-22 1.58263 0.000105414 0.000314245 0.0621475 0.792424 1.10127e+13
1 74989.4 -3.61717e-22 1.61301 3.38432e-05 6.53593e-05 0.0323394 0.822802 1.49676e+13
1 100000 -4.72875e-22 1.63979 1.3102e-05 8.4294e-06 0.00569397 0.849582 2.02909e+13
1 133352 -4.70418e-22 1.64453 5.86357e-06 1.16734e-06 0.000975897 0.854322 2.71366e+13
1 177828 -5.07568e-22 1.64529 2.93706e-06 2.0861e-07 0.000226814 0.855076 3.62039e+13
1 237137 -5.21793e-22 1.64544 1.60652e-06 4.5877e-08 6.9065e-05 0.855235 4.82833e+13
1 316228 -3.14288e-22 1.64549 9.41714e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
1 421697 -2.01914e-22 1.6455 5.8312e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
1 562341 -1.83908e-22 1.64551 3.77192e-07 1.12005e-09 5.66833e-06 0.8553 1.14502e+14
1 749894 -1.59625e-22 1.64551 2.52656e-07 3.93927e-10 3.08779e-06 0.855303 1.52691e+14
1 1e+06 -1.62914e-22 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
1 1.33352e+06 -1.44928e-22 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
1 1.77828e+06 -1.06094e-22 1.64551 8.78376e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
1 2.37137e+06 -6.24364e-23 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
1 3.16228e+06 -4.05458e-23 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
1 4.21697e+06 -3.0699e-23 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
1 5.62341e+06 -2.85656e-23 1.64552 2.57358e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
1 7.49894e+06 -2.99001e-23 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
1 1e+07 -3.09479e-23 1.64552 1.43536e-08 2.94298e-13 8.51144e-08 0.855306 2.03618e+15
1 1.33352e+07 -2.82874e-23 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
1 1.77828e+07 -2.37086e-23 1.64552 8.05818e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
1 2.37137e+07 -2.1585e-23 1.64552 6.04752e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
1 3.16228e+07 -2.17864e-23 1.64552 4.54381e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
1 4.21697e+07 -2.32949e-23 1.64552 3.41868e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
1 5.62341e+07 -2.55727e-23 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
1 7.49894e+07 -2.84761e-23 1.64552 1.94445e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
1 1e+08 -3.1898e-23 1.64552 1.46977e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
1 1.33352e+08 -3.58804e-23 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
1 1.77828e+08 -4.04067e-23 1.64552 8.41694e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
1 2.37137e+08 -4.55689e-23 1.64552 6.36661e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
1 3.16228e+08 -5.14687e-23 1.64552 4.80884e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
1.33352 10 2.4848e-25 0.806421 0.708208 0.0650502 0.000786037 0.0162116 9.97873e+08
1.33352 13.3352 2.47939e-25 0.807829 0.706863 0.0649875 0.000848666 0.0176191 1.33301e+09
1.33352 17.7828 2.47254e-25 0.809371 0.705393 0.0649158 0.00092035 0.0191614 1.78099e+09
1.33352 23.7137 2.46285e-25 0.81106 0.703783 0.0648356 0.00100049 0.0208508 2.37994e+09
1.33352 31.6228 2.44846e-25 0.81291 0.702022 0.0647472 0.00108887 0.022701 3.18095e+09
1.33352 42.1697 2.42721e-25 0.814937 0.700092 0.0646504 0.00118562 0.024727 4.25243e+09
1.33352 56.2341 2.39535e-25 0.817155 0.697979 0.0645448 0.00129122 0.0269456 5.68615e+09
1.33352 74.9894 2.34199e-25 0.819585 0.695665 0.0644295 0.00140644 0.0293753 7.60514e+09
1.33352 100 2.24499e-25 0.822246 0.69313 0.0643036 0.00153238 0.0320363 1.01746e+10
1.33352 133.352 2.07034e-25 0.825161 0.690353 0.0641655 0.0016704 0.0349512 1.36161e+10
1.33352 177.828 1.79474e-25 0.828354 0.687312 0.0640137 0.00182207 0.0381447 1.82276e+10
1.33352 237.137 1.42622e-25 0.831854 0.68398 0.0638465 0.00198919 0.0416442 2.44096e+10
1.33352 316.228 9.86046e-26 0.835689 0.680329 0.0636619 0.00217367 0.0454798 3.27008e+10
1.33352 421.697 5.18578e-26 0.839894 0.676328 0.0634579 0.00237756 0.049685 4.38267e+10
1.33352 562.341 4.41303e-27 0.844506 0.671942 0.0632323 0.00260293 0.0542966 5.87647e+10
1.33352 749.894 -4.18131e-26 0.849565 0.667132 0.0629832 0.00285186 0.0593556 7.88334e+10
1.33352 1000 -8.84197e-26 0.855117 0.661855 0.0627084 0.00312639 0.0649076 1.05813e+11
1.33352 1333.52 -1.35962e-25 0.861213 0.656062 0.0624061 0.00342846 0.0710031 1.4211e+11
1.33352 1778.28 -1.87385e-25 0.867908 0.649699 0.0620743 0.00375986 0.0776986 1.9098e+11
1.33352 2371.37 -2.52945e-25 0.875267 0.642704 0.0617115 0.00412224 0.0850571 2.56835e+11
1.33352 3162.28 -3.51256e-25 0.883359 0.635007 0.0613161 0.00451707 0.0931491 3.45661e+11
1.33352 4216.97 -5.17429e-25 0.892263 0.626533 0.0608869 0.00494571 0.102054 4.65593e+11
1.33352 5623.41 -8.10359e-25 0.902069 0.617192 0.0604224 0.00540943 0.11186 6.27702e+11
1.33352 7498.94 -1.43984e-24 0.912878 0.606885 0.0599215 0.00590943 0.122669 8.47084e+11
1.33352 10000 -4.01893e-24 0.925257 0.595026 0.0594022 0.00642759 0.135048 1.14492e+12
1.33352 13335.2 -3.43075e-23 0.967055 0.552773 0.0598563 0.0059744 0.176846 1.59575e+12
1.33352 17769.7 -2.78996e-22 1.33188 0.184522 0.0632786 0.00255673 0.54167 2.92859e+12
1.33352 23713.7 -2.23135e-22 1.50266 0.0179869 0.0590363 0.00679764 0.712449 4.40934e+12
1.33352 31622.8 -1.87539e-22 1.55743 0.00226424 0.0200066 0.0458114 0.767217 6.09426e+12
1.33352 42169.7 -2.42143e-22 1.57728 0.000418197 0.00208815 0.0636411 0.78707 8.23043e+12
1.33352 56234.1 -3.89047e-22 1.58262 0.000105415 0.000314326 0.0621587 0.792413 1.10126e+13
1.33352 74989.4 -6.4324e-22 1.61301 3.38432e-05 6.53678e-05 0.032343 0.822798 1.49675e+13
1.33352 100000 -8.40982e-22 1.63979 1.3102e-05 8.42964e-06 0.0056941 0.849582 2.02909e+13
1.33352 133352 -8.36576e-22 1.64453 5.86358e-06 1.16735e-06 0.000975902 0.854322 2.71366e+13
1.33352 177828 -9.02598e-22 1.64529 2.93706e-06 2.08611e-07 0.000226814 0.855076 3.62039e+13
1.33352 237137 -9.27895e-22 1.64544 1.60652e-06 4.5877e-08 6.9065e-05 0.855235 4.82833e+13
1.33352 316228 -5.58891e-22 1.64549 9.41714e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
1.33352 421697 -3.5906e-22 1.6455 5.8312e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
1.33352 562341 -3.2704e-22 1.64551 3.77192e-07 1.12005e-09 5.66833e-06 0.8553 1.14502e+14
1.33352 749894 -2.83858e-22 1.64551 2.52656e-07 3.93927e-10 3.08779e-06 0.855303 1.52691e+14
1.33352 1e+06 -2.89707e-22 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
1.33352 1.33352e+06 -2.57723e-22 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
1.33352 1.77828e+06 -1.88664e-22 1.64551 8.78376e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
1.33352 2.37137e+06 -1.11029e-22 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
1.33352 3.16228e+06 -7.21018e-23 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
1.33352 4.21697e+06 -5.45913e-23 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
1.33352 5.62341e+06 -5.07976e-23 1.64552 2.57358e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
1.33352 7.49894e+06 -5.31707e-23 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
1.33352 1e+07 -5.5034e-23 1.64552 1.43536e-08 2.94298e-13 8.51144e-08 0.855306 2.03618e+15
1.33352 1.33352e+07 -5.03004e-23 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
1.33352 1.77828e+07 -4.21619e-23 1.64552 8.05819e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
1.33352 2.37137e+07 -3.83841e-23 1.64552 6.04752e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
1.33352 3.16228e+07 -3.87403e-23 1.64552 4.54381e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
1.33352 4.21697e+07 -4.14247e-23 1.64552 3.41868e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
1.33352 5.62341e+07 -4.54752e-23 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
1.33352 7.49894e+07 -5.06382e-23 1.64552 1.94445e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
1.33352 1e+08 -5.67232e-23 1.64552 1.46977e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
1.33352 1.33352e+08 -6.38049e-23 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
1.33352 1.77828e+08 -7.18538e-23 1.64552 8.41695e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
1.33352 2.37137e+08 -8.10335e-23 1.64552 6.36661e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
1.33352 3.16228e+08 -9.15248e-23 1.64552 4.80885e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
1.77828 10 3.32305e-25 0.804268 0.710256 0.0651554 0.000680819 0.0140585 9.95209e+08
1.77828 13.3352 3.3163e-25 0.80549 0.709088 0.0651011 0.000735069 0.015281 1.32915e+09
1.77828 17.7828 3.30746e-25 0.80683 0.70781 0.065039 0.000797168 0.0166209 1.7754e+09
1.77828 23.7137 3.2948e-25 0.808299 0.706411 0.0649696 0.000866599 0.018089 2.37184e+09
1.77828 31.6228 3.27579e-25 0.809907 0.704879 0.064893 0.000943172 0.0196974 3.16919e+09
1.77828 42.1697 3.24707e-25 0.811669 0.703201 0.0648091 0.001027 0.0214592 4.23538e+09
1.77828 56.2341 3.20319e-25 0.813599 0.701363 0.0647176 0.00111849 0.0233892 5.6614e+09
1.77828 74.9894 3.12744e-25 0.815713 0.699348 0.0646177 0.00121833 0.0255037 7.56922e+09
1.77828 100 2.98555e-25 0.81803 0.697141 0.0645086 0.00132747 0.0278207 1.01224e+10
1.77828 133.352 2.72507e-25 0.820569 0.694721 0.0643889 0.00144707 0.03036 1.35403e+10
1.77828 177.828 2.30859e-25 0.823353 0.692069 0.0642574 0.00157852 0.0331435 1.81176e+10
1.77828 237.137 1.74652e-25 0.826405 0.689162 0.0641125 0.00172337 0.0361957 2.42497e+10
1.77828 316.228 1.07336e-25 0.829753 0.685974 0.0639525 0.00188329 0.0395434 3.24685e+10
1.77828 421.697 3.56212e-26 0.833426 0.682478 0.0637756 0.00206005 0.0432163 4.34891e+10
1.77828 562.341 -3.7344e-26 0.837457 0.678643 0.0635801 0.00225546 0.0472476 5.82742e+10
1.77828 749.894 -1.08588e-25 0.841884 0.674432 0.063364 0.00247135 0.0516742 7.81206e+10
1.77828 1000 -1.80565e-25 0.846746 0.669808 0.0631257 0.00270948 0.056537 1.04777e+11
1.77828 1333.52 -2.53995e-25 0.852091 0.664726 0.0628634 0.00297155 0.0618819 1.40605e+11
1.77828 1778.28 -3.33718e-25 0.85797 0.659135 0.0625756 0.00325913 0.0677603 1.88793e+11
1.77828 2371.37 -4.35593e-25 0.86444 0.652981 0.0622607 0.00357365 0.0742301 2.53658e+11
1.77828 3162.28 -5.88912e-25 0.871565 0.646198 0.0619176 0.00391639 0.081356 3.41047e+11
1.77828 4216.97 -8.48764e-25 0.879421 0.638716 0.061545 0.00428852 0.0892113 4.58892e+11
1.77828 5623.41 -1.30656e-24 0.888088 0.630452 0.0611418 0.00469112 0.0978788 6.17973e+11
1.77828 7498.94 -2.29074e-24 0.897664 0.621312 0.0607071 0.0051252 0.107454 8.32966e+11
1.77828 10000 -6.36873e-24 0.908729 0.610695 0.06026 0.0055715 0.118519 1.12447e+12
1.77828 13335.2 -5.67855e-23 0.950834 0.568029 0.0608203 0.0050121 0.160624 1.56898e+12
1.77828 17768.6 -4.96978e-22 1.33024 0.185559 0.0638778 0.00195791 0.540033 2.92481e+12
1.77828 23713.7 -3.96703e-22 1.50217 0.0179955 0.0595188 0.00631588 0.711957 4.4079e+12
1.77828 31622.8 -3.33531e-22 1.55736 0.0022644 0.0200699 0.0457525 0.767149 6.094e+12
1.77828 42169.7 -4.30619e-22 1.57727 0.000418204 0.00208917 0.0636475 0.787062 8.23038e+12
1.77828 56234.1 -6.91887e-22 1.58261 0.000105415 0.000314386 0.062167 0.792405 1.10126e+13
1.77828 74989.4 -1.14385e-21 1.61301 3.38433e-05 6.53741e-05 0.0323457 0.822796 1.49675e+13
1.77828 100000 -1.4955e-21 1.63979 1.3102e-05 8.42983e-06 0.0056942 0.849582 2.02909e+13
1.77828 133352 -1.48767e-21 1.64453 5.86358e-06 1.16736e-06 0.000975905 0.854322 2.71366e+13
1.77828 177828 -1.60507e-21 1.64529 2.93706e-06 2.08611e-07 0.000226814 0.855076 3.62039e+13
1.77828 237137 -1.65006e-21 1.64544 1.60652e-06 4.58771e-08 6.9065e-05 0.855235 4.82833e+13
1.77828 316228 -9.93865e-22 1.64549 9.41714e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
1.77828 421697 -6.38509e-22 1.6455 5.83121e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
1.77828 562341 -5.81568e-22 1.64551 3.77192e-07 1.12005e-09 5.66834e-06 0.8553 1.14502e+14
1.77828 749894 -5.04791e-22 1.64551 2.52656e-07 3.93927e-10 3.08779e-06 0.855303 1.52691e+14
1.77828 1e+06 -5.1518e-22 1.64551 1.74029e-07 1.48655e-10 1.80578e-06 0.855304 2.03617e+14
1.77828 1.33352e+06 -4.58304e-22 1.64551 1.22562e-07 5.95861e-11 1.11579e-06 0.855305 2.71528e+14
1.77828 1.77828e+06 -3.35498e-22 1.64551 8.78377e-08 2.51599e-11 7.19745e-07 0.855305 3.62089e+14
1.77828 2.37137e+06 -1.97441e-22 1.64551 6.38083e-08 1.11104e-11 4.8021e-07 0.855305 4.82854e+14
1.77828 3.16228e+06 -1.28217e-22 1.64552 4.68281e-08 5.09728e-12 3.28983e-07 0.855306 6.43896e+14
1.77828 4.21697e+06 -9.70786e-23 1.64552 3.46242e-08 2.41465e-12 2.30064e-07 0.855306 8.58649e+14
1.77828 5.62341e+06 -9.03323e-23 1.64552 2.57358e-08 1.17426e-12 1.63435e-07 0.855306 1.14503e+15
1.77828 7.49894e+06 -9.45524e-23 1.64552 1.91974e-08 5.83124e-13 1.1746e-07 0.855306 1.52692e+15
1.77828 1e+07 -9.78658e-23 1.64552 1.43536e-08 2.94298e-13 8.51144e-08 0.855306 2.03618e+15
1.77828 1.33352e+07 -8.9444e-23 1.64552 1.07486e-08 1.50348e-13 6.20105e-08 0.855306 2.71529e+15
1.77828 1.77828e+07 -7.49936e-23 1.64552 8.05819e-09 1e-13 4.5321e-08 0.855306 3.62089e+15
1.77828 2.37137e+07 -6.82575e-23 1.64552 6.04752e-09 1e-13 3.31717e-08 0.855306 4.82854e+15
1.77828 3.16228e+07 -6.88909e-23 1.64552 4.54382e-09 1e-13 2.4286e-08 0.855306 6.43896e+15
1.77828 4.21697e+07 -7.36645e-23 1.64552 3.41869e-09 1e-13 1.77729e-08 0.855306 8.58649e+15
1.77828 5.62341e+07 -8.08674e-23 1.64552 2.57618e-09 1e-13 1.29968e-08 0.855306 1.14503e+16
1.77828 7.49894e+07 -9.00485e-23 1.64552 1.94445e-09 1e-13 9.49702e-09 0.855306 1.52692e+16
1.77828 1e+08 -1.00869e-22 1.64552 1.46977e-09 1e-13 6.9357e-09 0.855306 2.03618e+16
1.77828 1.33352e+08 -1.13462e-22 1.64552 1.11209e-09 1e-13 5.06346e-09 0.855306 2.71529e+16
1.77828 1.77828e+08 -1.27775e-22 1.64552 8.41695e-10 1e-13 3.69604e-09 0.855306 3.62089e+16
1.77828 2.37137e+08 -1.44099e-22 1.64552 6.36662e-10 1e-13 2.69758e-09 0.855306 4.82854e+16
1.77828 3.16228e+08 -1.62755e-22 1.64552 4.80885e-10 1e-13 1.96835e-09 0.855306 6.43896e+16
2.37137 10 4.44208e-25 0.802399 0.712034 0.0652466 0.000589668 0.012189 9.92896e+08
2.37137 13.3352 4.43345e-25 0.80346 0.71102 0.0651996 0.000636659 0.0132504 1.3258e+09
2.37137 17.7828 4.42176e-25 0.804623 0.70991 0.0651458 0.000690451 0.014414 1.77054e+09
2.37137 23.7137 4.40466e-25 0.805899 0.708695 0.0650856 0.000750598 0.0156892 2.3648e+09
2.37137 31.6228 4.37867e-25 0.807296 0.707364 0.0650193 0.000816935 0.0170866 3.15898e+09
2.37137 42.1697 4.33939e-25 0.808827 0.705905 0.0649466 0.000889561 0.0186178 4.22055e+09
2.37137 56.2341 4.27843e-25 0.810505 0.704307 0.0648673 0.000968829 0.0202957 5.63987e+09
2.37137 74.9894 4.17029e-25 0.812344 0.702554 0.0647808 0.00105533 0.0221347 7.53796e+09
2.37137 100 3.96113e-25 0.81436 0.700633 0.0646862 0.00114989 0.0241506 1.0077e+10
2.37137 133.352 3.57037e-25 0.81657 0.698526 0.0645825 0.00125353 0.026361 1.34743e+10
2.37137 177.828 2.9396e-25 0.818995 0.696216 0.0644686 0.00136744 0.0287851 1.80217e+10
2.37137 237.137 2.08321e-25 0.821654 0.693682 0.064343 0.00149296 0.0314446 2.41103e+10
2.37137 316.228 1.04865e-25 0.824573 0.690902 0.0642043 0.00163156 0.0343632 3.22658e+10
2.37137 421.697 -5.36338e-27 0.827777 0.687851 0.064051 0.00178478 0.0375676 4.31944e+10
2.37137 562.341 -1.17785e-25 0.831297 0.684502 0.0638815 0.00195418 0.0410871 5.78455e+10
2.37137 749.894 -2.27739e-25 0.835164 0.680821 0.0636942 0.00214136 0.0449548 7.74971e+10
2.37137 1000 -3.3908e-25 0.839417 0.676775 0.0634876 0.00234786 0.0492074 1.0387e+11
2.37137 1333.52 -4.52815e-25 0.844096 0.672324 0.0632602 0.00257515 0.0538862 1.39285e+11
2.37137 1778.28 -5.76731e-25 0.849247 0.667423 0.0630105 0.0028246 0.0590377 1.86874e+11
2.37137 2371.37 -7.35472e-25 0.854924 0.662019 0.0627374 0.00309745 0.0647142 2.50866e+11
2.37137 3162.28 -9.74729e-25 0.861184 0.656057 0.0624398 0.00339482 0.0709749 3.36984e+11
2.37137 4216.97 -1.38081e-24 0.868097 0.649468 0.0621165 0.00371771 0.0778871 4.52983e+11
2.37137 5623.41 -2.09563e-24 0.875736 0.642179 0.0617668 0.00406705 0.0855268 6.09378e+11
2.37137 7498.94 -3.63421e-24 0.884193 0.634099 0.0613897 0.00444364 0.0939838 8.20466e+11
2.37137 10000 -1.0064e-23 0.894059 0.624618 0.0610055 0.00482723 0.103849 1.10632e+12
2.37137 13335.2 -9.40012e-23 0.936556 0.581474 0.061652 0.00418169 0.146346 1.54542e+12
2.37137 17767.7 -8.8488e-22 1.32899 0.186354 0.064337 0.00149901 0.538779 2.92191e+12
2.37137 23713.7 -7.0533e-22 1.50179 0.0180019 0.0598862 0.00594898 0.711583 4.4068e+12
2.37137 31622.8 -5.93146e-22 1.55731 0.00226451 0.0201177 0.0457082 0.767098 6.0938e+12
2.37137 42169.7 -7.65796e-22 1.57727 0.000418209 0.00208993 0.0636523 0.787056 8.23035e+12
2.37137 56234.1 -1.23037e-21 1.58261 0.000105415 0.000314432 0.0621733 0.792398 1.10125e+13
2.37137 74989.4 -2.03405e-21 1.613 3.38434e-05 6.53788e-05 0.0323477 0.822794 1.49675e+13
2.37137 100000 -2.65943e-21 1.63979 1.3102e-05 8.42996e-06 0.00569428 0.849582 2.02909e+13
2.37137 133352 -2.64549e-21 1.64453 5.86358e-06 1.16736e-06 0.000975908 0.854322 2.71366e+13
2.37137 177828 -2.85427e-21 1.64529 2.93706e-06 2.08611e-07 0.000226815 0.855076 3.62039e+13
2.37137 237137 -2.93426e-21 1.64544 1.60652e-06 4.58771e-08 6.90651e-05 0.855235 4.82833e+13
2.37137 316228 -1.76737e-21 1.64549 9.41714e-07 1.18364e-08 2.59265e-05 0.855279 6.43885e+13
2.37137 421697 -1.13545e-21 1.6455 5.83121e-07 3.46174e-09 1.14115e-05 0.855294 8.58643e+13
2.37137 562341 -1.03419e-21 1.64551 3.77192e-07 1.12005e-09 5.66834e-06 0.8553 1.14502e+14
2.37137 749894 -8.9768e-22 1.64551 2.52657e-07 3.93927e-10 3.08779e-06 0.855303 1.52691e+14
